month,product_group_name,product_group_id,market_revenue,revenue_amazon
2025-01-01,Baking Ovens,10,1712226507.089125,163896328.4337578
2025-01-02,Baking Ovens,10,1314779143.5884106,132514091.39568514
2025-01-03,Baking Ovens,10,1335240106.4361598,135094672.1744366
2025-01-04,Baking Ovens,10,1434218514.8134828,136433470.82098615
2025-01-05,Baking Ovens,10,1404260175.9580293,139134107.73780972
2025-01-06,Baking Ovens,10,1326285262.0191782,123209216.36735848
2025-01-07,Baking Ovens,10,1535527766.527811,156741830.10442933
2025-01-08,Baking Ovens,10,1674127859.515784,166986163.22734055
2025-01-09,Baking Ovens,10,1393690923.2715006,142447684.12426314
2025-01-10,Baking Ovens,10,1447880957.357241,144063260.57307503
2025-01-11,Baking Ovens,10,1466795813.1560097,133604029.35475624
2025-01-12,Baking Ovens,10,1216382160.0422482,111021461.03081614
2019-01-01,Climate Control Units,11,1000000000.0,127434565.11701126
2019-01-02,Climate Control Units,11,1000000000.0,179483075.38685286
2019-01-03,Climate Control Units,11,1000000000.0,126474859.29996984
2019-01-04,Climate Control Units,11,1000000000.0,132805305.6003152
2019-01-05,Climate Control Units,11,1000000000.0,133828281.35557926
2019-01-06,Climate Control Units,11,1000000000.0,147127054.68933007
2019-01-07,Climate Control Units,11,1000000000.0,172187065.57051373
2019-01-08,Climate Control Units,11,1000000000.0,178793255.49092263
2019-01-09,Climate Control Units,11,1000000000.0,133683996.77267262
2019-01-10,Climate Control Units,11,1000000000.0,143550107.48989618
2019-01-11,Climate Control Units,11,1000000000.0,126397977.55692317
2019-01-12,Climate Control Units,11,1000000000.0,172800253.46558174
2020-01-01,Climate Control Units,11,1000000000.0,127629841.36283416
2020-01-02,Climate Control Units,11,1000000000.0,160073805.1350457
2020-01-03,Climate Control Units,11,1000000000.0,127607117.98578714
2020-01-04,Climate Control Units,11,1000000000.0,178629080.80654442
2020-01-05,Climate Control Units,11,1000000000.0,126046775.64300536
2020-01-06,Climate Control Units,11,1000000000.0,163092851.48093194
2020-01-07,Climate Control Units,11,1000000000.0,134993713.71640158
2020-01-08,Climate Control Units,11,1000000000.0,166686462.54738402
2020-01-09,Climate Control Units,11,1000000000.0,151337449.42181212
2020-01-10,Climate Control Units,11,1000000000.0,171143924.22779405
2020-01-11,Climate Control Units,11,1000000000.0,128265904.1491628
2020-01-12,Climate Control Units,11,1000000000.0,167310859.73317465
2021-01-01,Climate Control Units,11,1000000000.0,174599066.64983326
2021-01-02,Climate Control Units,11,1000000000.0,157252622.5799455
2021-01-03,Climate Control Units,11,1000000000.0,141985228.8634179
2021-01-04,Climate Control Units,11,1000000000.0,142450291.95312652
2021-01-05,Climate Control Units,11,1000000000.0,169749521.00743034
2021-01-06,Climate Control Units,11,1000000000.0,175532478.06237403
2021-01-07,Climate Control Units,11,1000000000.0,128078820.1673502
2021-01-08,Climate Control Units,11,1000000000.0,156019572.13824305
2021-01-09,Climate Control Units,11,1000000000.0,164390734.4643953
2021-01-10,Climate Control Units,11,1000000000.0,140155163.2960538
2021-01-11,Climate Control Units,11,1000000000.0,136347681.346693
2021-01-12,Climate Control Units,11,1000000000.0,177731498.30540386
2022-01-01,Climate Control Units,11,1000000000.0,135021426.45481542
2022-01-02,Climate Control Units,11,1000000000.0,177667737.2410237
2022-01-03,Climate Control Units,11,1000000000.0,152825555.36415914
2022-01-04,Climate Control Units,11,1000000000.0,172205732.77473634
2022-01-05,Climate Control Units,11,1000000000.0,150831484.94887483
2022-01-06,Climate Control Units,11,1000000000.0,129096512.64969352
2022-01-07,Climate Control Units,11,1000000000.0,162550625.05931598
2022-01-08,Climate Control Units,11,1000000000.0,159936356.66693053
2022-01-09,Climate Control Units,11,1000000000.0,134323439.6882919
2022-01-10,Climate Control Units,11,1000000000.0,123711671.97304349
2022-01-11,Climate Control Units,11,1000000000.0,167866835.59348002
2022-01-12,Climate Control Units,11,1000000000.0,158482608.7515481
2023-01-01,Climate Control Units,11,1000000000.0,156905591.59463465
2023-01-02,Climate Control Units,11,1000000000.0,122339504.15345582
2023-01-03,Climate Control Units,11,1000000000.0,137632566.37864545
2023-01-04,Climate Control Units,11,1000000000.0,159210687.4129116
2023-01-05,Climate Control Units,11,1000000000.0,136262073.15625912
2023-01-06,Climate Control Units,11,1000000000.0,150252004.33292478
2023-01-07,Climate Control Units,11,1000000000.0,123976785.05323444
2023-01-08,Climate Control Units,11,1000000000.0,120302498.85591663
2023-01-09,Climate Control Units,11,1000000000.0,130599372.91236772
2023-01-10,Climate Control Units,11,1000000000.0,153824620.96738383
2023-01-11,Climate Control Units,11,1000000000.0,178718443.9985279
2023-01-12,Climate Control Units,11,1000000000.0,161995920.83020058
2024-01-01,Climate Control Units,11,1000000000.0,169925738.15613082
2024-01-02,Climate Control Units,11,1000000000.0,131415782.88669778
2024-01-03,Climate Control Units,11,1000000000.0,136300760.8620518
2024-01-04,Climate Control Units,11,1000000000.0,151842311.0121999
2024-01-05,Climate Control Units,11,1000000000.0,153961196.72992086
2024-01-06,Climate Control Units,11,1000000000.0,124206639.66047406
2024-01-07,Climate Control Units,11,1000000000.0,127177916.50438088
2024-01-08,Climate Control Units,11,1000000000.0,164864955.11266628
2024-01-09,Climate Control Units,11,1000000000.0,130292925.71193796
2024-01-10,Climate Control Units,11,1000000000.0,154499289.12414724
2024-01-11,Climate Control Units,11,1000000000.0,143478136.75230736
2024-01-12,Climate Control Units,11,1000000000.0,138974724.97812185
2025-01-01,Climate Control Units,11,1000000000.0,150540527.44857997
2025-01-02,Climate Control Units,11,1000000000.0,138347420.21293694
2025-01-03,Climate Control Units,11,1000000000.0,145117944.81122786
2025-01-04,Climate Control Units,11,1000000000.0,143285399.5380959
2025-01-05,Climate Control Units,11,1000000000.0,139657981.33190525
2025-01-06,Climate Control Units,11,1000000000.0,143409564.76828426
2025-01-07,Climate Control Units,11,1000000000.0,145860465.41113454
2025-01-08,Climate Control Units,11,1000000000.0,149077590.89419362
2025-01-09,Climate Control Units,11,1000000000.0,136344368.05663592
2025-01-10,Climate Control Units,11,1000000000.0,145003639.56877503
2025-01-11,Climate Control Units,11,1000000000.0,148616931.8366018
2025-01-12,Climate Control Units,11,1000000000.0,155004697.6611856
2019-01-01,Digital Tablets,13,2036110758.0,293981389.28106904
2019-01-02,Digital Tablets,13,2772979276.0,313537798.0213267
2019-01-03,Digital Tablets,13,3660976877.0,566111731.0982784
2019-01-04,Digital Tablets,13,2792075945.0,403860175.0719818
2019-01-05,Digital Tablets,13,3064951970.0,394855227.9050736
2019-01-06,Digital Tablets,13,2267020696.0,287936658.8586225
2019-01-07,Digital Tablets,13,2151557167.0,263523468.07765344
2019-01-08,Digital Tablets,13,2209816921.0,317194861.19930685
2019-01-09,Digital Tablets,13,2846034197.0,345762747.43804896
2019-01-10,Digital Tablets,13,2982565645.0,333707387.0044712
2019-01-11,Digital Tablets,13,2644078215.0,373013489.6163774
2019-01-12,Digital Tablets,13,2998988020.0,343041715.89821804
2020-01-01,Digital Tablets,13,3269554002.0,500860205.9711786
2020-01-02,Digital Tablets,13,2452858856.0,356761592.5580417
2020-01-03,Digital Tablets,13,3259656345.0,467418790.3086415
2020-01-04,Digital Tablets,13,2465432651.0,283085362.9247536
2020-01-05,Digital Tablets,13,2846763242.0,376133515.2747513
2020-01-06,Digital Tablets,13,2102851255.0,262356422.3275155
2020-01-07,Digital Tablets,13,2169915378.0,260623293.2824144
2020-01-08,Digital Tablets,13,2352733929.0,315478513.3402905
2020-01-09,Digital Tablets,13,3458051027.0,524541425.1515515
2020-01-10,Digital Tablets,13,3929354755.0,621069236.637938
2020-01-11,Digital Tablets,13,3431778747.0,497672526.11131
2020-01-12,Digital Tablets,13,2077119774.0,272228965.7511946
2021-01-01,Digital Tablets,13,3448394732.0,541676896.6347727
2021-01-02,Digital Tablets,13,3601744842.0,437339578.1147172
2021-01-03,Digital Tablets,13,3460654447.0,477183788.2175507
2021-01-04,Digital Tablets,13,3494880375.0,471365111.6178766
2021-01-05,Digital Tablets,13,3608126464.0,508585956.6922929
2021-01-06,Digital Tablets,13,2744502886.0,383867581.4779776
2021-01-07,Digital Tablets,13,2203118374.0,328563150.27825814
2021-01-08,Digital Tablets,13,2040056871.0,268879293.19740176
2021-01-09,Digital Tablets,13,3223788172.0,408325142.6268088
2021-01-10,Digital Tablets,13,3220920569.0,415141391.29993033
2021-01-11,Digital Tablets,13,2979666972.0,475677164.70666856
2021-01-12,Digital Tablets,13,3390320684.0,538429349.8963742
2022-01-01,Digital Tablets,13,3889357733.0,535642400.6779992
2022-01-02,Digital Tablets,13,3764182363.0,459569227.6069101
2022-01-03,Digital Tablets,13,3503851657.0,480405235.3305737
2022-01-04,Digital Tablets,13,3971467789.0,457613902.8458852
2022-01-05,Digital Tablets,13,2355739156.0,289415773.7738251
2022-01-06,Digital Tablets,13,2665882706.0,415451124.74375534
2022-01-07,Digital Tablets,13,3441990622.0,399336478.77190346
2022-01-08,Digital Tablets,13,2625441749.0,390560695.8991248
2022-01-09,Digital Tablets,13,2602903228.0,407798044.0089732
2022-01-10,Digital Tablets,13,3359105801.0,370258704.6839556
2022-01-11,Digital Tablets,13,3413200023.0,435594805.6336032
2022-01-12,Digital Tablets,13,2361423792.0,281856724.08671457
2023-01-01,Digital Tablets,13,3945821623.0,613810816.2963974
2023-01-02,Digital Tablets,13,2787943417.0,379780258.6611103
2023-01-03,Digital Tablets,13,2484980509.0,380130474.04085904
2023-01-04,Digital Tablets,13,2009806833.0,247742963.4004205
2023-01-05,Digital Tablets,13,3111242527.0,371747819.6575904
2023-01-06,Digital Tablets,13,3716662458.0,424916277.9746608
2023-01-07,Digital Tablets,13,2368579225.0,370229981.0094972
2023-01-08,Digital Tablets,13,2457886146.0,331356841.87407017
2023-01-09,Digital Tablets,13,3218389297.0,432069515.7940807
2023-01-10,Digital Tablets,13,3687388603.0,418245409.4692172
2023-01-11,Digital Tablets,13,2356555453.0,344231484.67264163
2023-01-12,Digital Tablets,13,3340883534.0,491855285.6306624
2024-01-01,Digital Tablets,13,3440503689.0,498717470.2967256
2024-01-02,Digital Tablets,13,3959655304.0,625904203.2274656
2024-01-03,Digital Tablets,13,2338361161.0,338446252.5560238
2024-01-04,Digital Tablets,13,3431410637.0,487988703.4008229
2024-01-05,Digital Tablets,13,3438316074.0,532804338.4876288
2024-01-06,Digital Tablets,13,3600901427.0,518601709.5107474
2024-01-07,Digital Tablets,13,2507931803.0,301199865.6106992
2024-01-08,Digital Tablets,13,3363406366.0,490594486.6191313
2024-01-09,Digital Tablets,13,2773586416.0,367022406.65358186
2024-01-10,Digital Tablets,13,3619563851.0,497114004.2474569
2024-01-11,Digital Tablets,13,2161785781.0,281062730.25612056
2024-01-12,Digital Tablets,13,3251915158.0,500972000.7472069
2025-01-01,Digital Tablets,13,3219351651.49378,465478660.98982394
2025-01-02,Digital Tablets,13,3447727755.808371,505174133.5961891
2025-01-03,Digital Tablets,13,3583029979.540146,516641559.62539995
2025-01-04,Digital Tablets,13,3412365073.457489,462156245.912084
2025-01-05,Digital Tablets,13,3076585367.5840073,418021243.9800194
2025-01-06,Digital Tablets,13,3116342847.3958025,422850612.8338453
2025-01-07,Digital Tablets,13,3153534780.1591434,432737444.7386218
2025-01-08,Digital Tablets,13,2766198318.230441,372544520.2159522
2025-01-09,Digital Tablets,13,3170153289.2811213,457338799.2146443
2025-01-10,Digital Tablets,13,3498510794.9894905,508839678.052055
2025-01-11,Digital Tablets,13,3487982749.0406866,485763688.6205161
2025-01-12,Digital Tablets,13,3230240015.2804995,461167284.37705064
2019-01-01,Display Screens,14,1747608046.0,576091402.9392915
2019-01-02,Display Screens,14,1294329222.0,490002610.0364502
2019-01-03,Display Screens,14,1348728910.0,448503942.7710513
2019-01-04,Display Screens,14,1083189432.0,383156421.80767465
2019-01-05,Display Screens,14,1063970039.0,323459393.4571097
2019-01-06,Display Screens,14,1047795090.0,363344756.66917527
2019-01-07,Display Screens,14,1722565186.0,547023855.3227113
2019-01-08,Display Screens,14,1793041988.0,777755198.8439256
2019-01-09,Display Screens,14,1648199802.0,661970969.0265838
2019-01-10,Display Screens,14,1096906563.0,450174116.3357891
2019-01-11,Display Screens,14,1878298078.0,566165556.4820683
2019-01-12,Display Screens,14,1727191666.0,583958918.0846856
2020-01-01,Display Screens,14,1310420060.0,491915022.808639
2020-01-02,Display Screens,14,1881687915.0,610440548.9184692
2020-01-03,Display Screens,14,1405349054.0,565540475.9731271
2020-01-04,Display Screens,14,1032278505.0,399290169.2620004
2020-01-05,Display Screens,14,1374369619.0,416645993.679174
2020-01-06,Display Screens,14,1699751283.0,622870503.0231893
2020-01-07,Display Screens,14,1869274511.0,807234004.034486
2020-01-08,Display Screens,14,1597529659.0,656888359.4459144
2020-01-09,Display Screens,14,1340733829.0,444576716.95027626
2020-01-10,Display Screens,14,1414710035.0,476926783.5218635
2020-01-11,Display Screens,14,1096290809.0,336227710.7125543
2020-01-12,Display Screens,14,1457971618.0,437549048.7366415
2021-01-01,Display Screens,14,1285665629.0,438353317.2103902
2021-01-02,Display Screens,14,1346243740.0,441732726.8107023
2021-01-03,Display Screens,14,1432983200.0,560475721.7726996
2021-01-04,Display Screens,14,1967983851.0,682494790.653179
2021-01-05,Display Screens,14,1701947501.0,539994309.9207537
2021-01-06,Display Screens,14,1821832838.0,756777427.6864539
2021-01-07,Display Screens,14,1736341163.0,721358740.3955472
2021-01-08,Display Screens,14,1213959233.0,436888885.7181678
2021-01-09,Display Screens,14,1066291710.0,453532901.4870326
2021-01-10,Display Screens,14,1680194273.0,574187891.0298319
2021-01-11,Display Screens,14,1736890704.0,632904224.5633464
2021-01-12,Display Screens,14,1411217123.0,470136120.851384
2022-01-01,Display Screens,14,1350115979.0,516058425.540273
2022-01-02,Display Screens,14,1208483710.0,368159663.5838735
2022-01-03,Display Screens,14,1226994127.0,491334509.6630375
2022-01-04,Display Screens,14,1291410508.0,428829546.92106485
2022-01-05,Display Screens,14,1696692813.0,509759476.3557761
2022-01-06,Display Screens,14,1376358130.0,555799083.7326643
2022-01-07,Display Screens,14,1263495064.0,513227781.72800624
2022-01-08,Display Screens,14,1255567305.0,396867517.5977201
2022-01-09,Display Screens,14,1944545989.0,688666485.9159514
2022-01-10,Display Screens,14,1509625190.0,518793757.7883799
2022-01-11,Display Screens,14,1780102456.0,671608725.9640152
2022-01-12,Display Screens,14,1224607060.0,454812707.20135576
2023-01-01,Display Screens,14,1196763500.0,485352284.7207664
2023-01-02,Display Screens,14,1884476254.0,767598907.3686552
2023-01-03,Display Screens,14,1568141349.0,525609969.52871245
2023-01-04,Display Screens,14,1543759793.0,617836892.586995
2023-01-05,Display Screens,14,1202560428.0,511422499.24598855
2023-01-06,Display Screens,14,1644362690.0,635081862.0351924
2023-01-07,Display Screens,14,1030404735.0,370831294.0660262
2023-01-08,Display Screens,14,1145779249.0,402359100.9716707
2023-01-09,Display Screens,14,1188863968.0,481209900.8704596
2023-01-10,Display Screens,14,1815401371.0,725862123.2467402
2023-01-11,Display Screens,14,1453464121.0,622982302.4904902
2023-01-12,Display Screens,14,1465746298.0,561714022.1463711
2024-01-01,Display Screens,14,1829091589.0,708852066.244099
2024-01-02,Display Screens,14,1760809079.0,571626109.6429418
2024-01-03,Display Screens,14,1630734572.0,638369579.1765177
2024-01-04,Display Screens,14,1370394839.0,473472642.6352214
2024-01-05,Display Screens,14,1993439543.0,792465415.0821774
2024-01-06,Display Screens,14,1706325063.0,745549276.9248106
2024-01-07,Display Screens,14,1392460112.0,607911986.3230736
2024-01-08,Display Screens,14,1806177490.0,774540134.0953187
2024-01-09,Display Screens,14,1352445825.0,457140004.776928
2024-01-10,Display Screens,14,1519069098.0,628093490.728843
2024-01-11,Display Screens,14,1632285533.0,531107474.7511573
2024-01-12,Display Screens,14,1653655448.0,661240019.0846201
2025-01-01,Display Screens,14,1551186955.9899392,628349326.0238276
2025-01-02,Display Screens,14,1466248872.4866838,560323674.7268231
2025-01-03,Display Screens,14,1505491112.1282642,584452275.6004819
2025-01-04,Display Screens,14,1295108979.301784,508388614.9285148
2025-01-05,Display Screens,14,1417491576.238642,547860639.809652
2025-01-06,Display Screens,14,1689745561.3639755,684364177.9457394
2025-01-07,Display Screens,14,1686474892.35419,671554900.8890917
2025-01-08,Display Screens,14,1573280592.8649244,671594451.6680532
2025-01-09,Display Screens,14,1505002802.9738164,603666322.2821556
2025-01-10,Display Screens,14,1552537551.5644624,610906796.2682008
2025-01-11,Display Screens,14,1344730583.7858984,506958946.16163886
2025-01-12,Display Screens,14,1466661514.9892125,513875546.78644353
2019-01-01,Mobile Phones & Refurbished Devices,15,36789328273.0,1999707230.459833
2019-01-02,Mobile Phones & Refurbished Devices,15,31698220032.0,1805517427.38566
2019-01-03,Mobile Phones & Refurbished Devices,15,37426317371.0,2561166952.012701
2019-01-04,Mobile Phones & Refurbished Devices,15,33292491771.0,2309797692.468315
2019-01-05,Mobile Phones & Refurbished Devices,15,34867685515.0,1771412269.7794557
2019-01-06,Mobile Phones & Refurbished Devices,15,49339671675.0,2914751007.371148
2019-01-07,Mobile Phones & Refurbished Devices,15,45972813698.0,2429966659.2525773
2019-01-08,Mobile Phones & Refurbished Devices,15,44296312795.0,2965933165.9162807
2019-01-09,Mobile Phones & Refurbished Devices,15,44856232197.0,2523690980.9105554
2019-01-10,Mobile Phones & Refurbished Devices,15,36973211821.0,2284762399.113044
2019-01-11,Mobile Phones & Refurbished Devices,15,38829648487.0,2006444241.9947407
2019-01-12,Mobile Phones & Refurbished Devices,15,49957079807.0,3408933362.2994685
2020-01-01,Mobile Phones & Refurbished Devices,15,47866416546.0,2418208278.45202
2020-01-02,Mobile Phones & Refurbished Devices,15,44239491074.0,2895439941.423766
2020-01-03,Mobile Phones & Refurbished Devices,15,29510929447.0,1935901205.531202
2020-01-04,Mobile Phones & Refurbished Devices,15,43195125612.0,2600828548.6803308
2020-01-05,Mobile Phones & Refurbished Devices,15,28648573960.0,1895011973.8028295
2020-01-06,Mobile Phones & Refurbished Devices,15,42765394815.0,2798770599.9826946
2020-01-07,Mobile Phones & Refurbished Devices,15,43892486928.0,2802542506.0431366
2020-01-08,Mobile Phones & Refurbished Devices,15,37651293636.0,2339437229.984024
2020-01-09,Mobile Phones & Refurbished Devices,15,40292751580.0,2406877127.9067435
2020-01-10,Mobile Phones & Refurbished Devices,15,49263533254.0,2736317559.803944
2020-01-11,Mobile Phones & Refurbished Devices,15,42293705098.0,2185468629.373998
2020-01-12,Mobile Phones & Refurbished Devices,15,35041837341.0,2420990446.778839
2021-01-01,Mobile Phones & Refurbished Devices,15,47381028730.0,3216614405.845387
2021-01-02,Mobile Phones & Refurbished Devices,15,47861339689.0,3015626639.3745947
2021-01-03,Mobile Phones & Refurbished Devices,15,39030766477.0,2341887815.650777
2021-01-04,Mobile Phones & Refurbished Devices,15,38502903748.0,1947766356.989668
2021-01-05,Mobile Phones & Refurbished Devices,15,38218226831.0,1975217441.8260956
2021-01-06,Mobile Phones & Refurbished Devices,15,44572628698.0,2975348902.0627594
2021-01-07,Mobile Phones & Refurbished Devices,15,35869230727.0,2489612861.945664
2021-01-08,Mobile Phones & Refurbished Devices,15,44535789241.0,2927086627.6295056
2021-01-09,Mobile Phones & Refurbished Devices,15,36887861500.0,1940275958.0461247
2021-01-10,Mobile Phones & Refurbished Devices,15,49253138902.0,3246532094.105751
2021-01-11,Mobile Phones & Refurbished Devices,15,39431760213.0,2637825919.5562606
2021-01-12,Mobile Phones & Refurbished Devices,15,39856910235.0,2704834298.993328
2022-01-01,Mobile Phones & Refurbished Devices,15,28215296809.0,1820150209.2383
2022-01-02,Mobile Phones & Refurbished Devices,15,35648889676.0,1811279420.6136503
2022-01-03,Mobile Phones & Refurbished Devices,15,39042137942.0,2253637421.630867
2022-01-04,Mobile Phones & Refurbished Devices,15,48999864129.0,2963450405.077655
2022-01-05,Mobile Phones & Refurbished Devices,15,37342921142.0,1892877585.0492356
2022-01-06,Mobile Phones & Refurbished Devices,15,41969306312.0,2183700849.042884
2022-01-07,Mobile Phones & Refurbished Devices,15,36820553163.0,2013836863.691781
2022-01-08,Mobile Phones & Refurbished Devices,15,49271650569.0,2563912872.392802
2022-01-09,Mobile Phones & Refurbished Devices,15,45994718470.0,3017103187.747707
2022-01-10,Mobile Phones & Refurbished Devices,15,45894117419.0,2609523400.259777
2022-01-11,Mobile Phones & Refurbished Devices,15,45734793328.0,2406391698.467133
2022-01-12,Mobile Phones & Refurbished Devices,15,28953592291.0,1754487192.626566
2023-01-01,Mobile Phones & Refurbished Devices,15,39120453724.0,2689389424.4076552
2023-01-02,Mobile Phones & Refurbished Devices,15,36099262762.0,2319325674.422218
2023-01-03,Mobile Phones & Refurbished Devices,15,29990233233.0,1581189668.810532
2023-01-04,Mobile Phones & Refurbished Devices,15,46326293723.0,2581888573.2356224
2023-01-05,Mobile Phones & Refurbished Devices,15,29073922493.0,1551761296.9019153
2023-01-06,Mobile Phones & Refurbished Devices,15,31988728677.0,1815062597.7803416
2023-01-07,Mobile Phones & Refurbished Devices,15,41202194914.0,2488389647.6070185
2023-01-08,Mobile Phones & Refurbished Devices,15,42578017286.0,2541403668.878937
2023-01-09,Mobile Phones & Refurbished Devices,15,45812752789.0,2632154466.73218
2023-01-10,Mobile Phones & Refurbished Devices,15,44581583674.0,2306577484.383366
2023-01-11,Mobile Phones & Refurbished Devices,15,33769456955.0,1999432907.856272
2023-01-12,Mobile Phones & Refurbished Devices,15,33366880241.0,1938048119.1818447
2024-01-01,Mobile Phones & Refurbished Devices,15,35401538672.0,2067719017.1242964
2024-01-02,Mobile Phones & Refurbished Devices,15,30367525325.0,1704482292.185975
2024-01-03,Mobile Phones & Refurbished Devices,15,45173729282.0,2960959133.4733768
2024-01-04,Mobile Phones & Refurbished Devices,15,32342896902.0,1940267126.450118
2024-01-05,Mobile Phones & Refurbished Devices,15,28367976343.0,1734513138.3187904
2024-01-06,Mobile Phones & Refurbished Devices,15,45941080329.0,2484845571.300019
2024-01-07,Mobile Phones & Refurbished Devices,15,41983403968.0,2261790462.4422016
2024-01-08,Mobile Phones & Refurbished Devices,15,44241687393.0,2581345118.4483166
2024-01-09,Mobile Phones & Refurbished Devices,15,42324292899.0,2892077756.5844364
2024-01-10,Mobile Phones & Refurbished Devices,15,47871080444.0,2940636691.224479
2024-01-11,Mobile Phones & Refurbished Devices,15,37039118163.0,2184313859.0249786
2024-01-12,Mobile Phones & Refurbished Devices,15,43461172291.0,2808524429.6432667
2025-01-01,Mobile Phones & Refurbished Devices,15,37067075561.57646,2147941324.9923344
2025-01-02,Mobile Phones & Refurbished Devices,15,32413256490.226875,1951415117.2701004
2025-01-03,Mobile Phones & Refurbished Devices,15,33925496456.50893,2043685139.129775
2025-01-04,Mobile Phones & Refurbished Devices,15,38383759148.39216,2148636439.9353824
2025-01-05,Mobile Phones & Refurbished Devices,15,38462465112.88035,2305928659.1609535
2025-01-06,Mobile Phones & Refurbished Devices,15,40741113524.44618,2307975085.9620137
2025-01-07,Mobile Phones & Refurbished Devices,15,41672316496.74449,2347497044.527548
2025-01-08,Mobile Phones & Refurbished Devices,15,42678875944.67972,2395619977.017331
2025-01-09,Mobile Phones & Refurbished Devices,15,39105359099.77171,2289031212.4820805
2025-01-10,Mobile Phones & Refurbished Devices,15,39602912006.93323,2377386623.1435475
2025-01-11,Mobile Phones & Refurbished Devices,15,40776762823.47854,2377285204.8000293
2025-01-12,Mobile Phones & Refurbished Devices,15,35207275979.09104,2324982679.2998905
2019-01-01,Flat-Screen TVs,16,8911630306.0,628543559.8064709
2019-01-02,Flat-Screen TVs,16,8898096851.0,644335431.0123345
2019-01-03,Flat-Screen TVs,16,10250731162.0,680358425.9188044
2019-01-04,Flat-Screen TVs,16,10389987306.0,632333400.0640002
2019-01-05,Flat-Screen TVs,16,8284044845.0,733277137.8092934
2019-01-06,Flat-Screen TVs,16,11245526350.0,915911644.343114
2019-01-07,Flat-Screen TVs,16,10467905319.0,791863656.6993119
2019-01-08,Flat-Screen TVs,16,13109677679.0,934709502.8840604
2019-01-09,Flat-Screen TVs,16,13236346941.0,1098172980.434446
2019-01-10,Flat-Screen TVs,16,8140585205.0,628019974.190977
2019-01-11,Flat-Screen TVs,16,8129766472.0,541305448.6539404
2019-01-12,Flat-Screen TVs,16,8784202173.0,865016108.3400041
2020-01-01,Flat-Screen TVs,16,14785716404.0,1352177506.3151414
2020-01-02,Flat-Screen TVs,16,13448120057.0,845977837.2040237
2020-01-03,Flat-Screen TVs,16,13823327228.0,1340932002.174165
2020-01-04,Flat-Screen TVs,16,14848351316.0,1414412869.975916
2020-01-05,Flat-Screen TVs,16,8101948673.0,687915238.4681901
2020-01-06,Flat-Screen TVs,16,8724865851.0,604204814.5283583
2020-01-07,Flat-Screen TVs,16,13895999333.0,908872173.6899666
2020-01-08,Flat-Screen TVs,16,11661952539.0,742336606.3072122
2020-01-09,Flat-Screen TVs,16,14356664365.0,904835715.085872
2020-01-10,Flat-Screen TVs,16,8879948084.0,748911917.3163552
2020-01-11,Flat-Screen TVs,16,14063100467.0,990439660.6445508
2020-01-12,Flat-Screen TVs,16,13951240484.0,1047329847.3114994
2021-01-01,Flat-Screen TVs,16,10773851528.0,716438476.6018215
2021-01-02,Flat-Screen TVs,16,12594979566.0,1151985757.1610334
2021-01-03,Flat-Screen TVs,16,8638865264.0,724805806.5341116
2021-01-04,Flat-Screen TVs,16,11494136068.0,839003250.7165293
2021-01-05,Flat-Screen TVs,16,12410747538.0,1046953488.128592
2021-01-06,Flat-Screen TVs,16,9894684983.0,817906648.8898743
2021-01-07,Flat-Screen TVs,16,14359503085.0,980295494.8107688
2021-01-08,Flat-Screen TVs,16,9608094274.0,907874192.735552
2021-01-09,Flat-Screen TVs,16,9954833248.0,823425677.3070544
2021-01-10,Flat-Screen TVs,16,14202002267.0,1188036845.4631567
2021-01-11,Flat-Screen TVs,16,9172339890.0,646473122.0726767
2021-01-12,Flat-Screen TVs,16,14684596468.0,1241260804.547681
2022-01-01,Flat-Screen TVs,16,8067640308.0,503782094.6822876
2022-01-02,Flat-Screen TVs,16,14261004793.0,1168846876.5233755
2022-01-03,Flat-Screen TVs,16,14875054384.0,1432259703.8556778
2022-01-04,Flat-Screen TVs,16,14090236639.0,1227880439.6689208
2022-01-05,Flat-Screen TVs,16,12436184349.0,921849283.8705028
2022-01-06,Flat-Screen TVs,16,10317830769.0,692854785.0472656
2022-01-07,Flat-Screen TVs,16,9861428792.0,697097455.6472164
2022-01-08,Flat-Screen TVs,16,14721777289.0,1455290933.1458955
2022-01-09,Flat-Screen TVs,16,14263907317.0,1045941521.9381272
2022-01-10,Flat-Screen TVs,16,13022382199.0,1152469513.0857525
2022-01-11,Flat-Screen TVs,16,13280326070.0,1261886260.3753035
2022-01-12,Flat-Screen TVs,16,8370642227.0,506788064.0943766
2023-01-01,Flat-Screen TVs,16,12950805948.0,842292539.7748694
2023-01-02,Flat-Screen TVs,16,13872895161.0,1162133431.5861073
2023-01-03,Flat-Screen TVs,16,8048929128.0,625973545.9849384
2023-01-04,Flat-Screen TVs,16,14406060390.0,1311879651.8035572
2023-01-05,Flat-Screen TVs,16,9643582271.0,790505939.4291538
2023-01-06,Flat-Screen TVs,16,10093666855.0,975309240.8686802
2023-01-07,Flat-Screen TVs,16,14977518059.0,1177773824.887478
2023-01-08,Flat-Screen TVs,16,12802445960.0,1123091380.9965444
2023-01-09,Flat-Screen TVs,16,9201277309.0,710948361.1807696
2023-01-10,Flat-Screen TVs,16,11609721113.0,1042962530.7272964
2023-01-11,Flat-Screen TVs,16,11813789102.0,731857872.7131983
2023-01-12,Flat-Screen TVs,16,14146837164.0,1239550913.813696
2024-01-01,Flat-Screen TVs,16,11646774500.0,931632047.0827116
